content,labels,fold
//@少女大师姊:。。。。。。。//@北国金针菇_爽爽SS:能不能帮帮我们 告诉我们每个一个人如何找社区 找谁 电话是什么//@北国金针菇_爽爽SS:武汉人表示我们的社区在哪里 该怎么联系都不知道 我们社区到现在连个通知都没发过,angry,3
//@墨紫紫沫:少出门，多读书[感冒][感冒][感冒][感冒][感冒],neural,3
#防控疫情别把农村漏了# 请关注农村地区！！！,neural,3
写这东东的 眼心坏掉了//@段奕宏歌迷会V: 看吐了 谢谢//@羊水宝:春晚之后第二次呕吐。//@田冉冉只认钱:又要开始鼓吹抓记者了，好厉害?,angry,3
我希望大家不要去看脸书上印尼印度俄罗斯等国的傻x对于冠状病毒疫情新闻的非常无知又恶毒的评论，现在又不知道从哪里冒出中国人连澳洲考拉都不放过的言论，幸灾乐祸巴不得全中国人这次都死光光。对了，还有很多台湾人在那里煽风点火，我知道中国(人)有时候很不招这个世界的待见，但不曾料想原来我们被如此恨之入骨，同族人被诅咒的感觉真是烂爆了，忍不住的胸口疼。,angry,3
[蜡烛][蜡烛][蜡烛],sad,3
截至25日15时，全国共有24个省、市、自治区启动重大突发公共卫生事件一级响应，涵盖总人口超过12亿。#多地启动一级响应# [good]#陕西出现一名9岁新型肺炎病例# ??,neural,3
所以呢，要全体网友给您写道歉信吗//@螺旋:whzf后备班子的肺腑之言//@90后七彩水晶糖果男孩:事情都还没结束，就准备清算事宜了//@田冉冉只认钱:又要开始鼓吹抓记者了，好厉害?,angry,3
看到朋友圈有朋友的朋友去了，真的很伟大//@身无分文的败类:浙江在国家有难时总是冲在第一线，那么浙江有难时，也麻烦对浙江好一点[悲伤],happy,3
#最新疫情地图#http://t.cn/A6PG9dUa http://t.cn/R2WxEMl ??韶关·翁源县,neural,3
我比较喜欢好消息,happy,3
@米斯特旦欧欧@三苗绵绵 @IbukiYua_19 可可爱爱,happy,3
做了点小贡献，母校加油,happy,3
//@侯宁:解放军到哪里，哪里就踏实了。//@郭洪钧: 我人民解放军医疗队进入武汉不仅能大大增强武汉疫区的防控与救治力度，而且对于一直坚守奋战在第一线的武汉医务人员也是一个极大的鼓舞和帮助。歇一歇脚缓一缓压让疲惫不堪的身心得到哪怕短暂的慰籍！???,happy,3
//@sven_shi:所以这些人之后一定会被处理，永远被钉在耻辱柱上面。//@专业戳轮胎熊律师:Sars过后还能有这种执政思维……这案例是一本全国的官场教科书。,angry,3
武汉加油啊，一线的医护工作者一定要保护好自己啊！#武汉将再建一个小汤山医院##全国确诊新型肺炎病例##水彩# ??,happy,3
//@向烊而追:武汉加油[拳头],happy,3
//@程ZHEC:物资充足王省长，摆拍慰问蒋书记，万家宴会周市长，查无此人马书记。湖北F4，滚你妈了隔壁，你们是个什么玩意，学学17年前临危受命王副主席，学学隔壁河南省尹弘省长，刚担任半个月各项措施落实[微笑],angry,3
夸夸好食！[good],happy,3
大年初一这么瞎造谣，怕不是觉得自己过得太好了，需要点儿磨难。拿疫情造谣是真的缺德。不是不报，时候未到。老天爷早晚收了你。,angry,3
#全国确诊新型肺炎病例#不是人情淡薄，是生命第一，我相信都能理解[鲜花]#钟南山称已有药物将用于临床治疗# ??,happy,3
已助力[心] http://t.cn/A6PqXPA7,happy,3
可可可！！！！,happy,3
武汉官员不配做人,angry,3
#农村疫情防控54字#我们村今早还组织拔河比赛，今晚还有歌舞表演，村干部什么时候才能醒悟？什么时候才能意识到问题的严重性？？ ??,angry,3
会好起来的//@易烊千玺de小红鞋:一切都会好起来了,happy,3
#防控疫情别把农村漏了#  真的村里人感觉都没啥感觉~路上的人也不戴口罩 感觉都不是很重视这个事情 包括我爸 就是不戴口罩?附近村里已经有被隔离起来的了...我几乎怀疑我自己已经被传染...即使我并没有出门.... ??,fear,3
//@Cheese贰:@深圳公安 救命,fear,3
[加油][加油][加油],happy,3
[赞],happy,3
很多时候会为大事生气 伤医 肺炎 生气很多次 但总感觉自己的观点可能片面 或者无力 看不到深层次的水 没法去追根溯源 想不到除了简单粗暴以外任何好的解决方法 持续沮丧又深深的无力 将来成为法律工作者 我也只能在更相信法律的基础上去批判法律  我们必须肩负起守法又改良的责任 但无论如何 我相信中国 相信我们可以挺过一次又一次的难关 相信一切都会越来越好 并且愿意成为这条路上的一颗石子,happy,3
987//@未来好时光_83279: 距离湖南台华人华侨春晚还有2个多小时了 王广允的节目在第三个哦 歌曲《我就是你的粉》一定不能错过 哈哈 舞台是他的未来 一起嗨起来 @王广允star,happy,3
保护好自己[爱你],happy,3
请网上搜索：“脑控武器”和“脑控武器受害者。”所谓的脑控武器，是一种通过对受害人发射有害甚至致命的射线，造成其不同程度的幻觉幻听或身心损伤，从而达到迫害目的的新型电子武器  。受迫害的人，就是脑控武器受害者，简称脑控受害者。脑控武器可发射三种有害射线：声波、电磁波、激光。这三种射线各有所长；由于声波性能稳定，效果较好，因而最为常用。这种武器一般用于战场，也就是俄罗斯所谓的“僵尸枪。”脑控不仅具有以上功能，还有下列四大控制作用：一，通过锁定受害者的特定脑电波，来控制其大脑，以读取记忆、思维，从而获取受害者的全部秘密。因此，受害者没有任何隐私可言；还通过声波电磁波激光的不同程度干扰，影响、控制受害者情绪、思维、意识，并通过发射信号灌输，改变受害者意识状态，在一定程度上起着教育，同化及洗脑的意识领域的统治作用。二，下毒。是脑控控制受害者的另一重要方式。将特定药物通过口服、注射、吸入等多种方法，秘密输入受害者体内，是控制者要把受害者打造成预期效果的很关键手段；三，造病。能制造各种疾病。如：心脑血管方面：高血压、心脏病、脑血栓、脑梗、脑痴呆。。。。肿瘤方面：肺癌、胃癌、卵巢囊肿、前列腺癌。。。。呼吸系统：感冒、上呼吸道感染、气管炎、肺炎。。。。精神类疾病:抑郁症、强迫症、焦虑症、癔症、毁物打人等等等等。全部疾病，都可以通过脑控制造。四，制造梦境。能根据自身需要，给受害者造各种各样的美梦或恶梦，以达到控制、摧毁受害者身心的目的。总的说，脑控是当前世界最新型、最先进、最有效的一种迫害武器。也是未来战争的最主要武器。目前多个国家承认有脑控。尤其俄罗斯，已公开立法：禁止脑控，禁止民用。中国是军事大国，不可能没有脑控武器；且中国研究脑控武器至少有四十年历史，具体有中国国防系统、国安系统、公安系统、中科院神经研究所等部门的参与。目前，脑控已在国内广泛民用，具体涉及社会中的每一家每一户每一成员。脑控还应用于气象、自然等领域，如制造刮风、下雨、天晴、下雪、地震、塌方等。脑控受害者的例子有：富士康十三跳、官员自杀、车祸、癌症患者、张国荣、乔任梁、崔雪莉等。枚不胜数。脑控发出的声波电磁波等射线，加重周围环境的致病和污染，加速人类与地球的毁灭。综上所述，脑控是军事武器，主要用于防御、抵御战争，和平年代应束之高阁，收入兵库；尤其禁止民用，禁止迫害。因此，任何把脑控武器拿来增加经济收入或残害官员百姓的性命的国家和个人行为，都是反人类的法西斯行为。都应受到谴责。所以，是中国人，就行动起来：抵制脑控，拒绝迫害；呼吁国家公开承认脑控，并坚决立法杜绝；大势所趋，迫在眉睫。请大家团结起来，一起反脑控！,neural,3
感谢这些社会人士的付出//@袁弘:#武汉紧急求援# 请大家帮忙！跪谢大家[泪][泪][泪]//@高晓松:半夜看到，一起应援！,happy,3
生命比什么都可贵。,happy,3
对拥有的一切怀有感恩之心的你，一定会得到更多//@huiikun:大家一定做好防护措施！//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,3
#hello一月##大年初一##我们一起选择希望# 今天给全家吃上蜂胶了提高免疫力抗击冠状病毒 http://t.cn/z8LqHRw ??随州·滨湖湾,happy,3
//@AUPer:5G支持//@每筑建文:从中学习几个医院设计要点：洁污分流，门急诊和住院入口分开，不要为了造型牺牲流线--对病患时间就是生命。传染病医院设计应仔细考虑，污水垃圾的处理，焚烧炉，床头x光机，以及用上先进的远程会诊，请全球医疗名家帮忙。。。,neural,3
已捐,neural,3
大家加油！我们会赢，做好消毒，带好口罩，最好不要出门！,happy,3
我无知了，一直以为只有吃的喝的，这么对产业啊,surprise,3
[赞],happy,3
#武汉加油# 我们一起共渡难关！[good],happy,3
#武汉加油# 加油！//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,3
r//@Lan-kuna ://@Only-For-Kun唯粉站 :武汉加油?//@蔡徐坤 :#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！,happy,3
浪味仙~//@浪味仙官微:[加油][加油][加油][心][心][心],happy,3
休息一会儿吧,neural,3
//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！,happy,3
赶紧报警！//@魔法少年VKK:有人骂疫情期间女的煽动性别对立呢，那男的直接性骚扰怎么算？,angry,3
最开始连疫情地图汇最开始还是丁香一个自媒在搞，政府好意思吗？ ??,angry,3
我现在觉得这是对@平安武汉 的一种反讽，人民日报当然是站在人民的立场,angry,3
//@幻觉欢笑声:刚开始不够重视，现在呢？半个中国遭殃！希望中央严厉问责武汉官员！,angry,3
//@侯宁:解放军到哪里，哪里就踏实了。//@郭洪钧: 我人民解放军医疗队进入武汉不仅能大大增强武汉疫区的防控与救治力度，而且对于一直坚守奋战在第一线的武汉医务人员也是一个极大的鼓舞和帮助。歇一歇脚缓一缓压让疲惫不堪的身心得到哪怕短暂的慰籍！???,happy,3
来啦[嘻嘻],happy,3
中药？[doge],neural,3
一方有难 八方支援,happy,3
#全国确诊新型肺炎病例##抗击新型肺炎第一线#  发国难财的一嗨租车[微笑]@一嗨租车 客服跟你打太极不说什么时候处理，最后问了才正面回答，取消订单的违约金还需要一年后才能提出，全国到处免费退铁路和航空票，你还在这里搞这个？为了响应号召我们都退了酒店机票，你这里还年后处理。 ??,angry,3
这是必要措施，不过武汉已经封闭交通通道了，目前再从武汉直接流出病例的可能已经极低了吧？//@张颐武: 可参考，这是极高级别的措施。,neural,3
[good]//@Ethan345:谁来为企业的损失买单？吃野味的还是武汉政府？,angry,3
//@飞蠓:我们有很好的人民，只是需要把他们很好地组织起来,happy,3
?[蜡烛][蜡烛][蜡烛],sad,3
//@北国佳人李春姬://@我讲旧常识://@帛易-L: 替代性创伤是有医学诊断标准的，它比日常「崩溃」情绪要严重得多，不是谁看几天疫情消息就会轻易发展出创伤。脱离医学语境用这个词会模糊界限，「大家不要勉强自己」当然是一句放之四海皆准的万金油，但我还是想说每个公民都有责任尽自己努力感受、记住这,happy,3
真实的心情 聚会取消了 新做的头发在床上蹭的打结每天像在坐月子一样在床上变换各种姿势都不舒服武汉人民真的好想之后能有个特别假期能回家一趟#封城日记# ??,sad,3
辛苦了！希望早点有特效药，大家赶紧好起来,happy,3
#追星女孩 募捐# lx #李现公益正能量# 和李现一起为湖北加油，为武汉加油。我嫩给你们共度的难关！,happy,3
能解答一下什么叫做“确有需求”：买菜算不算，采购生活物品算不算？社区的联系对接方式又是什么？快递、外卖又是否算作“运输保障车辆”？中心城区的范围具体又是指哪里？不是反问，是真的疑问，希望可以客观可行的解答和标准，而不是一个方向性政策就没后续了,neural,3
