content,labels,type
要相信，每件事最后都会是好事。如果不是好事，说明还没到最后。,happy,usual
芜湖真美，初雪快乐，chest,happy,usual
北京黎元君律师事务所是由具有二十多年法律服务经验的资深律师黎元君设立的个人律师事务所。,neural,usual
是不是只有在难过和心累的时候才会梦到挂念的人,sad,usual
从此以后，不管你是风光是落魄是幸福是难过，我都祝福你，也祝福我自己。,happy,usual
这条微博发了十多遍没发出去，见鬼了，只得截成图，下一条单独发照片。,angry,usual
一个月前海边度假，家人同行想着，想着，就发些照片吧,happy,usual
刚刚吃完饭走在院子里前面一个男的放了一个很长很响的屁我的内心几乎是崩溃的,angry,usual
不用逼，时间到了立刻走人！不打东家打西家。切。。。一个主管拿最低工资，还天天看你们面色。问题更严重不说。。哎，你们吃喝玩乐赌嫖，样样包，每月固定2万。还这么多话说，看你们能牛多久。小心给人举报，下辈子在监狱里过。。发发牢骚，过了气就按步步来。看戏,angry,usual
想买一个人美图手机2000就够，想买两年多了,sad,usual
什么把我当亲生女儿，不要脸，跟心机婊住一起，没有一天心情好，哪天怎么死都不知道,angry,usual
分析人士认为，要让巴以双方切实执行《米切尔报告》绝非易事，以巴双方在停止暴力冲突和停建定居点等核心问题上存在巨大分歧。,neural,usual
邵亦波表示，并不像其他一般的投资者，只是注入金钱，而是要把自己的时间和精力随之注入新企业。,neural,usual
严守一说如果他不帮，就没有人能帮他们。,sad,usual
大半夜的睡不着❗️以前觉得他一般❗️现在越看越帅❗️激动的我决定看完这部剧在睡❗️犯花痴了…突然想谈恋爱了💓💓💓男神还有《朝五晚九》快更新呀。小激动,happy,usual
"哇～一年了，特别有意义的一年,像梦一样～thankyouall",happy,usual
新加坡是亚洲重要的金融、服务和航运中心之一。,neural,usual
脑袋疼的要炸了。早上四点半起来去长春冻成狗，下午坐车回榆树热成狗。来回坐了5个小时的车，刚到家就吐了。太遭罪了。之后要学会合理的拒绝。不然最后苦的是自己。都说想的多所以累，畏首畏尾肯定没出息。可是真的是有点事情就会担惊受怕。吃不好睡不好，头发不停的掉，头皮屑也越来越多。脾气也越来...全文,sad,usual
果然昨晚做了个久违的好梦啊，好嗨森,happy,usual
犹记得旋风出来前一片质疑☞他适合古装怎么能演现代剧，旋风之后接了三生三世又有人质疑☞他古装不好看没有现代装耐看,neural,usual
生中有许多种爱。但别让爱成为一种伤害！有些缘分是注定要失去的……有些缘分是永远都不会有好结果的，爱一个人不一定要拥有，但拥有一个人就一定要好好的去爱他！如果真诚是一种伤害。我选择谎言！走过的路、就是你编织的生活、我们无法预知以后的路途……但是！我们能把握现在的自己……,happy,usual
工体high起来～～～80后姐姐们生日趴继续～,happy,usual
「一边嚷嚷着要找聪慧通透的男子，真遇上了我就懵逼了。就我这种小菜鸟还是闭关修炼吧。」不开心脸。,sad,usual
就在刚才！！我居然差点儿就被短信诈骗了5000块钱！！！我真的是个猪脑子,angry,usual
为什么难得那么早去上课，回来总是被淋雨！,sad,usual
我还没睡，这边没有下雪，只有滴滴答答不停不歇的雨。还有难以入眠的我。,sad,usual
看到好友生日这一栏。杨선샘已经走了一年多了。教了我三年的韩语，每个周末都会和你一起过。那么好的人，一个人呆在西安，讲起两个女儿一脸的幸福，病了却没人知道，如果当时你家里再有人，是不是就不会。。。好想你，在天堂还好么？那个永远，再也亮不起来的头像,sad,usual
咯咯，我没有你想的那么大方，没有你想的那么善良，我不是圣母，如你所愿，放过你，更是放过我,angry,usual
一到这个时间段我就激动，因为过生日那天就是1点多看见仙洋的，还是很激动，爱我洋,happy,usual
晚安初雪和比初雪更美丽的梦想#高考倒计时##距高考196天#,happy,usual
怎么就这么讨厌你回了好几天消息对方直接一个哦就没了太令人讨厌了所有的好感就随着一个哦字完了,angry,usual
简爱保罗真是太恶心了，吧我家橱柜做那么丑质量还不好，居然还把洗菜盆裝反了，柜子门也做的大小不对还有好多地方一开始没给我做好居然当场裁。。。还有很多东西装歪了。。。居然还敢说是什么中国十大品牌。。。,angry,usual
我的天呐😂😂用瘦骨精油来收大脚趾骨，我的瘦骨精油都要被你们玩坏啦~这位妹纸实在太可爱了哈哈,happy,usual
试了上面的色，看起来像是中毒了。然后过了一会儿真的中毒了,sad,usual
家里翻到的一下子就想到奶奶了哈哈马上我们就可以见面拉～,happy,usual
双十一买的东西退货了，为什么受伤的总是我,sad,usual
我国法律把年满14周岁的女性就界定为妇女了,surprise,usual
1854年，在纽约水晶宫举行的世界博览会上，美国人伊莱沙·格雷夫斯·奥的斯第一次向世人展示了他的发明。,neural,usual
由区城建公司打造的E地块将成为“最佳生态休闲人居城示范区和聚焦区。,neural,usual
根本就懒得理的人，非叫我联系。大忙人一个。联系不上关我P事啊。教训我干嘛。有本事自己联系去啊。天天就会吓唬我。遇上这种人也是醉全家啊,angry,usual
OfficeOutlookforMac每天3次无响应你敢信？每次电脑卡的不行重启Office全套无响应真是全家一个样！,angry,usual
曾经有一条围巾摆在我面前，我没有珍惜，直到失去，我才发现，怎么TM这么冷，嗖嗖的往脖子里灌风啊,angry,usual
忽然间，我发现我脸上没痘了，哈哈哈，哈哈哈，哈哈哈，哈哈哈！！！！！纯自带相机拍摄，哈哈哈，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,happy,usual
看着这一条长长的伤痕，还是很心疼,sad,usual
最讨厌一个人无聊的呆着。心烦的不要不要的。,angry,usual
……早点睡觉拒绝比赛，此时应有九宫格欠费照。,neural,usual
女人就是太冲动，一冲动把那个相册删了，现在想起来原来是很久之前的事了真是日了狗了，有恢复功能么,sad,usual
一顿饭吃两个小时，边吃边抽烟，一屋子的人跟着被动吸烟,angry,usual
人生恍恍惚惚走到这段路也只能靠你去提我未老。晚安。,sad,usual
成长就是勇敢面对自己害怕的东西并慢慢学会坦然面对，你可以克服心理的恐惧|西安·雁塔...,happy,usual
还问银才是不是把自己和郑贤成做了比较，掂量谁更适合当真松的父亲。,angry,usual
半年没玩电脑，竟然长出小蘑菇，我的天啊，再多点就可以炒一锅了,surprise,usual
9月25日，中日节能环保论坛考察团一行来园考察化工园区节能环保工作。,neural,usual
今天在回老妈家的路上，一个精神病患者趔趄地走过来，用手指着我：“妹子”我是二流子呢！天呐！吓死宝宝了，拨腿便跑，现在心还在狂跳。,fear,usual
失眠怎么办啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊要疯了！！！！！！几天没睡过个好觉了！！天天莫名失眠到凌晨6，7点！,sad,usual
半夜胃痛停不下来..也许是吃了一天泡面以后，晚上跑出去加餐的报应真是好了伤疤忘了痛,angry,usual
你只要把手放到这支MV上，神奇的事情就发生了！一定要试试！！真的很神奇！！！,surprise,usual
与人相处，淡淡相交；遇到事情，冷静思考；对于不值得烦心的人和事，果断忘记。对人对己，都不必太偏执，学会看轻。不要随心所欲，不要随便去埋怨，有时无心的埋怨或许会给他人带来误会。,happy,usual
2，查看每一个子目录的继承权限屏蔽。,neural,usual
ntmd，旅个游回来，什么都不能看，以为我们家盒子坏了！意思是都不能用咯？意思是电视机都可以不用买咯？意思是卖电视机的可以转行咯？,angry,usual
不开心，鞋子寄丢了，快递不接电话，淘宝不负责，我要投诉阿阿阿,angry,usual
酒店高层对张天驹的管理才能评价颇高。,neural,usual
不敢上大图因为害怕吓死大家,fear,usual
繄宫之左，清斋相接，潇洒无尘，吟风弄月，架满缥缃，以翻以阅。,happy,usual
我这一分钟真想拿个麻袋套着你的头喊上姊妹几个暴打你一台,angry,usual
据说放在床上的小熊，会帮你驱赶梦魔。原来做恶梦只是少了只小熊,neural,usual
我特么快被快递气死了，谁来拯救我，啊啊啊啊啊,angry,usual
辣么不开心，都没人说说都不知道说什么蠢成这样都没资格不开心,angry,usual
好讨厌……好想换个室友！！为什么所有事情都要别人帮着做，而自己呢？在其他人忙着打扫卫生，她却在看泰剧不要再找我帮忙了！！,angry,usual
【兰州街头偶遇奇葩乞讨乞讨者竟然是只狗！】网友爆料：11月12日，在兰州市五泉山公园游乐场看到一只“泰迪乞讨”。没想到他们竟然用狗赚钱，还说的好听，我过去它就抱着我的胳膊，它根本站不住，可是有心无力。。。PS：手段如此高明，可见此人非凡人也！！！,angry,usual
——引自周无忌.《广州话点解》其它典故大同小异，为了不影响阅读，放在词条最后。,neural,usual
和有些人说话交流起来困难要死，你鼠标坏了那打电话告诉我一下下，我这边着急要做，你要从网上买便宜的鼠标，能有多便宜，几十块钱的事。和一些人打电话，开篇就阐明了我说话的重点，结果没说几句，又问，你到了吗？我只和志同道合的一类人交流相处，奇葩，没脑子的，需要我多说话的不理…,angry,usual
刚问我爸回国给我带什么他说了一堆送亲戚朋友的东西之后拍给我一张照片👉各种奶片哦还附带了亲爹......,happy,usual
做个不动声色的大人，好好工作才能好好玩,happy,usual
本书条理清楚，逻辑分明，实例较多，图文并茂，内容翔实得当。,neural,usual
难过的一晚。。加班加得太累了。。暂时不管吧～希望睡一觉能好,sad,usual
“我努力赚钱，不是因为我多爱钱。而是这辈子，我不想因为钱和谁低三下四！也不想因为钱而为难谁！最近很流行的一段话：没有钱，你拿什么维持你的亲情，稳固你的爱情，联络你的友情，靠嘴说吗？别闹了，大家都挺忙的。—多么现实的一段话。送给自己，努力到无能为力，拼搏到感动自己”共勉、,happy,usual
妹驼双排连赢两把了，萌萌的牛头也解毒了✌️✌️,happy,usual
summer宝贝107天了，自从昨天带她去拍了百日照后，回来午饭就没喝，晚上睡觉一个晚上闹，踢被子，翻来覆去！今天午饭晚饭都没喝，愁死我了！不知道是不是吓着了！烦人，莫名的脾气就上来，看见什么都不爽，洗碗想把碗给摔了,angry,usual
