content,labels,type
我老了长这样，关键是脸蛋子怎么这么大,angry,usual
他加入了通用资源公司，并且是GRDF的飞行员。,neural,usual
我真是蠢啊，没事又去碰这个干嘛！,angry,usual
不久获悉地质勘探队发现易门八街有铁矿，但尚无正式地质资料。,neural,usual
你选择了什么。就会被动放弃另一个。因为放弃本身也是一种选择。愿安好。,happy,usual
我去！这小短腿也太会抱大腿了吧！！！煮饭阿姨怎么逗它都不走，老板逗一下就跟着跑了！小短腿你明明是阿姨昨天从外面抱回来养的！,angry,usual
没有自然科学的民族：决不能在现代立脚得住……,happy,usual
演员张哲瀚身材很有深度，真是难得哈,happy,usual
害羞是畏惧和害怕耻辱的情绪，这种情绪可以阻止人不去犯某[威武]些[ppb鼓掌]卑鄙的行为。,neural,usual
20岁觉得漂亮真好，30岁觉得年轻真好，40岁觉得当官真好，50岁觉得有钱真好，60岁觉得悠闲真好，70岁觉得没病真好，80岁觉得活着真好。人生不必过于计较：钱少钱多常有就好，人丑人俊顺眼就好，人老人少健康就好，家贫家富和气就好，谁错谁对理解就好，人这一生平顺就好。,happy,usual
我心里只有一个想法把她拉黑!!!,angry,usual
卡玛当寺在文革中被毁，1986年重建。,neural,usual
又多了一件东西可以一起度过冬天了，太喜欢了🍥🍥这次真的睡觉了,happy,usual
如果我交到这种男朋友我分分钟一巴掌拍死他,angry,usual
去了很多地方！做了很多事情……生活是旋律。不论快慢。要努力使每一天都开心而有意义，没有人可以回到过去从头再来；但是每个人都可以从今天开始；创造一个全新的结局；不管怎样：生活还是继续行进……,happy,usual
时常鼓励自己不用做的有多好多完美只要对得起自己的心就够了,happy,usual
“简直就是鸭子背着大葱跳进我们的汤里一般的好事”，台词绝了，爆笑,happy,usual
飞机上遇到行为怪异的人，太吓人了，心里老想是不是恐怖分子，竟然提着行李箱去上厕所，到了厕所又不上，说要上二楼的厕所，然后拿着行李箱坐到位子上，抱着箱子东搞西搞，然后打开箱子在里面捣鼓什么东西，弄了一会，放回去，又拿下来捣鼓，一直反复，，，，心都悬到嗓子眼了，，，[生病][生病][生病],fear,usual
"我的money,money,money就这样灰奏了",angry,usual
我发誓我只喝过了一点点…就起了满脸满身的酒疹😂,sad,usual
北漂的生活整整两年了，很多人问我为什么那么累还不离开，我只想说:既然选择了，怎么也不能后悔。生活两年我只想说这个城市包含：最喧嚣的环境、最雾霾的空气、最拥堵的交通、最走形式的安保、最冷漠的人潮、最浮躁的情绪、最不由衷的那句“您好”、以及最傲娇的优越感…置身其中,sad,usual
151106音乐银行上班定延高清饭拍2Pcr.pattkawaii收好这只帅气的笑颜，然后一起入睡,happy,usual
拯救泰坦尼克号。。。不要拦我，让我笑一会~,happy,usual
恐怖女生狠起开也没男的什么事了吓死我了[衰]厉害了，word容嬷嬷我去，看的浑身发麻,fear,usual
看到山下智久要跟女主角滚床单，难过得睡不着,sad,usual
以后就在这儿了……新同事们好热情，新环境好温暖，我爱每一个关心我的你们,happy,usual
小伙伴们真好，不经意看到千千消息或与他有关的就会跟我说，而且张嘴就是你家千千你儿砸你家宝宝你家千总你家千玺哈哈哈哈哈哈哈哈哈爱你们。,happy,usual
今天有点心情不美丽，你能讲个笑话给我听么,sad,usual
151117仁英姐姐IG更新：谢谢我弟弟特儿的粉丝们~~托ELF的福大米已经送到了需要的地方.是我做志愿服务的地方~真的很谢谢!ELF赞!!!👍【翻译：然然】,happy,usual
七十七、县政府组成人员要解放思想，不要因循守旧；,neural,usual
韩国人太有才了，发明了这种挡水板，再也不怕洗东西，水溅一地了有木有？主妇好爱它,happy,usual
我是不是傻，傻到人家无所谓了，我还热脸贴人家冷屁股,sad,usual
我做了一个很奇怪的梦，现在回想起来还心有余悸，最后的结局不知道是我没梦到还是醒来忘记了，但心慌的很，为什么我会做这个梦,fear,usual
PEDIAKID佩迪克有机液体钙冲剂含有丰富的钙和维生素D，健康纯天然，味道很好宝宝也喜欢,happy,usual
《汉书·西域传上·鄯善国》：“乃立尉屠耆为王，更名其国为鄯善……,neural,usual
孔庙大成殿和东、西庑是文物陈列室，当时陈列有各种生物标本和文物（如太平军攻打应城的大炮）。,neural,usual
感觉我要生病了人不舒服耳朵很痛吞口水的时候喉咙和耳朵都痛,sad,usual
心情差！宝宝心没那么大！吃泡面喝奶茶缓解一下！！！,angry,usual
大家都看起来很好大家都过得一般般也算是安慰了,sad,usual
因此，玄中寺又成了中日文化交流的纽带。,neural,usual
功能作用：补阳益气，疏导水湿。,neural,usual
  非完整约束nonholonomicconstraint约束方程中含有确定系统位置的坐标的微商且不利用动力学方程不能直接积分为不含坐标微商的约束。,neural,usual
应常规作直肠指检，如诊断有怀疑时，可作直肠镜检查。,neural,usual
排了将近快1个月的剧原来就要花20分钟左右！你和我说8分钟内结束？不结束直接卡掉？老子录音棚的钱都砸进去1000块了你说卡就卡？马勒戈壁！！爱看不看老子就是不缩时间大不了不演了！,angry,usual
簡直逼瘋我了，老是喊出什麼東西來,angry,usual
关羽被斩首后，头颅送到曹操那里，葬在洛阳，阴魂不散直喊“还我头来”，一心报仇。魂魄到了玉泉山碰到了智恺法师，对关羽的魂魄说：“你喊还我头来，你想报仇，可是被你砍掉头颅的人找谁去报仇，那里去找头呢？”关羽顿悟，放下大刀，立地成佛。佛教把他当成护法，道家、儒家则视“忠义英武”的象征。,neural,usual
早上起晚了差点迟到了让舍友帮忙打包的早餐所以没有去买蛋挞不开心综英两节课看青年说太好笑整个班好嗨一个下午的时间写（chao）稿加背诵…结果今晚一紧张断断续续的唉。我说不在乎可还是觉得不管什么事参加了就要去尽力。下次一定会好好准备。好累啊需要一个拥抱。我明天一定要去吃蛋挞,sad,usual
其实想直接问男神你缺徒弟吗你缺绑定奶吗你缺个我吗！然而男神太高冷，我卒。帮鱼总找了个二少师父，居然还是已婚的黄鸡身为奶妈却收了个丐帮徒弟感受了一整晚爱的墩墩墩。真的是秀生无望只想安静的找一个角落自绝经脉删号。,sad,usual
北山第除了金阁以外的建筑也被义持拆毁。,neural,usual
出来办点儿，来的时候司机开错路，走的时候妥妥赶上晚高峰，shit！,angry,usual
这个辩论赛太有意思了，我已经笑疯了！时间较长，建议先马再看~,happy,usual
Thereisnolovesincererthantheloveoffood.没有比热爱饮食更真诚的爱。,happy,usual
忘记上一次我这么拼是什么时候，也忘记是什么事了。虽然头很疼，但说实在话玩的还是挺开心的，顺利的话还有7吧，明天加油拉~晚安~,happy,usual
失眠到三点七点半自己醒了。。我可能要挂机了,fear,usual
读个幼教弄得像个搞玩具设计的一样,angry,usual
"呛死人的下班路上,这个点真是没sei了。",angry,usual
2012年12月，广州市纪委监察局预防腐败局介绍，李云卿并没有违法违纪问题，其购房资金来源清楚、所拥房产属合法致富。,neural,usual
⑵现场设集中砂浆搅拌站，采用斗车运至现场。,neural,usual
你喜欢我，陪了我这么久。即使我骄傲、自私、做作的时候，你都在。,happy,usual
依然会有那种久不联系却从没忘记的友情想你了，那么单纯美好。,happy,usual
通过基因改造后可产生一种杀虫剂从而驱散棉铃虫。,neural,usual
在制药公司工作，给人一种威严的感觉。,neural,usual
好无聊啊。。。工作太难找了。。。伤心,angry,usual
但该磁化率与温度相关，并在奈尔点有最大值。,neural,usual
作者明确声明，他在书中对产科学和药物学等纯医学问题不做讨论。,neural,usual
#美国恐怖故事第六季#讲鬼故事又上了一个台阶，要我就找到孩子赶紧跑，主角干嘛执着于鬼屋啊！明明自己都已经觉得是在闹鬼了…而#神盾特工局#也开始讲鬼了…明明是个科幻向的美剧，带上恶灵骑士就一定要带灵体吗！吓死人了[悲伤],fear,usual
成购物狂了，不是上街购物，而是网购！晕~好久没有这样了，网络太方便也不是件好事情啊！！！！！！！信用卡就是这点不好，只要输入卡号就OK了，太简单了。。。。。。。。。。。,happy,usual
然后羁绊与坎坷都将随时间过去，调整心态继续努力。,happy,usual
我不喜欢我不喜欢的人挤兑我，安排我。,angry,usual
欢迎新成员大白(●––●)的加入，爱你们,happy,usual
我靠，凭我一直一来对小偷敏锐的直觉，刚才车上来一群小偷，起码四个人，站我周遭，不过我看出来的那几个没得手，我一个个用眼神抓出来，盯着，好恐怖哦。要过年了，大家要小心啊！！！,fear,usual
这是个大骗子，在学校骗学生家长，在外面骗别人，这个臭娘们儿还敲诈了同学家长的钱，简直不是人,angry,usual
管面条要书签🔖他给我拿回介个居然是个女生送他的……,surprise,usual
以前看到中午直播的节目有人说不能午睡了心里还想切一天不午睡会怎样啊一看就不是真爱现在由上了年纪的我来告诉你们一天不午睡真的会很！难！过！,sad,usual
去吃饭的路上，看到一只狗狗，走路好可爱，但是有皮肤病，毛都掉了，,sad,usual
不是吧，在偶然拿到一张后又特意去银行换了一叠,surprise,usual
变来变去的，还是买好了，接下来就是耐心的等待收货，从今以后变成债奴。每次一穿干净的鞋子就下雨，刚洗完就让我再洗，简直不能够，不嗨森。,angry,usual
真是有冬天的感觉了，可惜没有地方热奶，越喝越冷,sad,usual
老公去给我弄吃的，我躺在床上用手机打游戏,happy,usual
撸狗一时爽，作业补到哭。用彩墨写论文还真是奢侈啊,sad,usual
如果我不卖卫生巾，我永远都不会去解刨卫生巾。这些毛毛进入子宫会导致子宫肌瘤。和妇科炎症。他的名字叫做“绒毛浆”他的原材料很多都是回收的纸巾，报纸还有用过后的厕纸。还有女人用过后滋生的细菌的卫生巾。很多女性还没有意识到。妇科疾病就是被劣质的卫生巾一片一片用出来的,angry,usual
